"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL","SUMMARY","KEYWORDS","rake","title","Flag"
784095593,20180903,201809,2018,2018.6658,EDU,SCHOOL,,,,,,EDU,,,IDN,BALI,IDN,,,,,,,,1,042,042,04,1,1.9,35,1,35,4.02894637183637,4,"Banjar Saren, Bali, Indonesia",ID,ID02,-8.3412,115.263,10539475,4,"Banjar Saren, Bali, Indonesia",ID,ID02,-8.3412,115.263,10539475,4,"Banjar Saren, Bali, Indonesia",ID,ID02,-8.3412,115.263,10539475,20180903,http://www.eco-business.com/events/bamboo-u-build-design-11-day-intensive/
784107775,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,017,017,01,1,0.0,8,1,8,-3.44827586206896,4,"Pontianak, Kalimantan Barat, Indonesia",ID,ID11,-0.033333,109.333,-2692926,4,"Pontianak, Kalimantan Barat, Indonesia",ID,ID11,-0.033333,109.333,-2692926,4,"Pontianak, Kalimantan Barat, Indonesia",ID,ID11,-0.033333,109.333,-2692926,20180903,https://www.eco-business.com/news/fires-and-haze-are-back-in-indonesia-as-peat-protection-bid-falls-short/
784060566,20180827,201808,2018,2018.6493,GOV,GOVERNMENT,,,,,,GOV,,,IDNGOV,INDONESIA,IDN,,,,,GOV,,,0,173,173,17,4,-5.0,8,1,8,-3.31991951710261,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,20180903,http://www.eco-business.com/news/palm-oil-is-a-bigger-climate-threat-than-green-coal-says-indonesian-official/
784060567,20180827,201808,2018,2018.6493,IDN,INDONESIA,IDN,,,,,,,,IDNGOV,INDONESIA,IDN,,,,,GOV,,,0,173,173,17,4,-5.0,8,1,8,-3.31991951710261,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,20180903,http://www.eco-business.com/news/palm-oil-is-a-bigger-climate-threat-than-green-coal-says-indonesian-official/
784061351,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,010,010,01,1,0.0,8,1,8,-3.31991951710261,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,20180903,http://www.eco-business.com/news/palm-oil-is-a-bigger-climate-threat-than-green-coal-says-indonesian-official/
784135189,20180903,201809,2018,2018.6658,MDGCVL,MADAGASCAR,MDG,,,,,CVL,,,IDN,INDONESIA,IDN,,,,,,,,0,071,071,07,2,7.4,3,1,3,0.8374040474529,1,Madagascar,MA,MA,-20.0,47.0,MA,4,"Biak, Papua, Indonesia",ID,ID36,-1.16601,136.097,-2673237,4,"Biak, Papua, Indonesia",ID,ID36,-1.16601,136.097,-2673237,20180903,https://www.eco-business.com/news/facing-down-witch-doctors-and-mother-nature-to-restore-asias-forests/
784107102,20180903,201809,2018,2018.6658,,,,,,,,,,,IDN,INDONESIA,IDN,,,,,,,,0,130,130,13,3,-4.4,8,1,8,-3.44827586206896,0,,,,,,,4,"Supadio, Jawa Barat, Indonesia",ID,ID30,-6.90639,107.578,6429378,4,"Supadio, Jawa Barat, Indonesia",ID,ID30,-6.90639,107.578,6429378,20180903,https://www.eco-business.com/news/fires-and-haze-are-back-in-indonesia-as-peat-protection-bid-falls-short/
784155065,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,090,090,09,2,-2.0,2,1,2,-1.61127895266868,1,Peru,PE,PE,-10.0,-76.0,PE,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,1,Peru,PE,PE,-10.0,-76.0,PE,20180903,https://www.eco-business.com/opinion/indonesias-deforestation-dropped-60-in-2017-but-theres-more-to-do/
784155064,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,090,090,09,2,-2.0,8,1,8,-1.61127895266868,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,20180903,https://www.eco-business.com/opinion/indonesias-deforestation-dropped-60-in-2017-but-theres-more-to-do/
784155068,20180903,201809,2018,2018.6658,IDNCVL,INDONESIAN,IDN,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,0,010,010,01,1,0.0,3,1,3,-1.61127895266868,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,20180903,https://www.eco-business.com/opinion/indonesias-deforestation-dropped-60-in-2017-but-theres-more-to-do/
